parliament,member,birthPlace,coordinates,start,end,party
21,William Henry Smith,London,(-0.1275 51.507222222),1874,1880,Conservative Party
24,William Henry Smith,London,(-0.1275 51.507222222),1886,1891,Conservative Party
23,William Henry Smith,London,(-0.1275 51.507222222),1885,1886,Conservative Party
20,William Henry Smith,London,(-0.1275 51.507222222),1868,1874,Conservative Party
28,"Edward Carson, Baron Carson",Dublin,(-6.260277777 53.349722222),1906,1910,Conservative Party
31,"Edward Carson, Baron Carson",Dublin,(-6.260277777 53.349722222),1918,1921,Conservative Party
27,"Edward Carson, Baron Carson",Dublin,(-6.260277777 53.349722222),1900,1906,Conservative Party
29,"Edward Carson, Baron Carson",Dublin,(-6.260277777 53.349722222),1910,1910,Conservative Party
30,"Edward Carson, Baron Carson",Dublin,(-6.260277777 53.349722222),1910,1918,Conservative Party
26,"Edward Carson, Baron Carson",Dublin,(-6.260277777 53.349722222),1895,1900,Conservative Party
25,"Edward Carson, Baron Carson",Dublin,(-6.260277777 53.349722222),1892,1895,Conservative Party
58,Boris Johnson,New York City,(-74.006111111 40.712777777),2019,2023,Conservative Party
56,Boris Johnson,New York City,(-74.006111111 40.712777777),2015,2017,Conservative Party
54,Boris Johnson,New York City,(-74.006111111 40.712777777),2005,2008,Conservative Party
53,Boris Johnson,New York City,(-74.006111111 40.712777777),2001,2005,Conservative Party
57,Boris Johnson,New York City,(-74.006111111 40.712777777),2017,2019,Conservative Party
14,Robert Peel,Ramsbottom,(-2.3169 53.6484),1841,1847,Conservative Party
13,Robert Peel,Ramsbottom,(-2.3169 53.6484),1837,1841,Conservative Party
10,Robert Peel,Ramsbottom,(-2.3169 53.6484),1831,1832,Conservative Party
15,Robert Peel,Ramsbottom,(-2.3169 53.6484),1847,1850,Conservative Party
8,Robert Peel,Ramsbottom,(-2.3169 53.6484),1829,1830,Conservative Party
8,Robert Peel,Ramsbottom,(-2.3169 53.6484),1826,1829,Conservative Party
12,Robert Peel,Ramsbottom,(-2.3169 53.6484),1835,1837,Conservative Party
9,Robert Peel,Ramsbottom,(-2.3169 53.6484),1830,1831,Conservative Party
11,Robert Peel,Ramsbottom,(-2.3169 53.6484),1832,1834,Conservative Party
5,Robert Peel,Ramsbottom,(-2.3169 53.6484),1812,1817,Conservative Party
5,Robert Peel,Ramsbottom,(-2.3169 53.6484),1817,1818,Conservative Party
6,Robert Peel,Ramsbottom,(-2.3169 53.6484),1818,1820,Conservative Party
7,Robert Peel,Ramsbottom,(-2.3169 53.6484),1820,1826,Conservative Party
4,Robert Peel,Ramsbottom,(-2.3169 53.6484),1809,1812,Conservative Party
43,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1964,1965,Conservative Party
40,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1951,1955,Conservative Party
42,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1959,1964,Conservative Party
41,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1955,1959,Conservative Party
39,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1950,1951,Conservative Party
37,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1935,1945,Conservative Party
36,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1931,1935,Conservative Party
38,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1945,1950,Conservative Party
35,Rab Butler,Attock Khurd,(72.234166666 33.888888888),1929,1931,Conservative Party
37,Randolph Churchill,London,(-0.1275 51.507222222),1940,1945,Conservative Party
51,Sebastian Coe,London,(-0.1275 51.507222222),1992,1997,Conservative Party
36,Austen Chamberlain,Birmingham,(-1.9025 52.48),1931,1935,Conservative Party
37,Austen Chamberlain,Birmingham,(-1.9025 52.48),1935,1937,Conservative Party
34,Austen Chamberlain,Birmingham,(-1.9025 52.48),1924,1929,Conservative Party
35,Austen Chamberlain,Birmingham,(-1.9025 52.48),1929,1931,Conservative Party
32,Austen Chamberlain,Birmingham,(-1.9025 52.48),1922,1923,Conservative Party
33,Austen Chamberlain,Birmingham,(-1.9025 52.48),1923,1924,Conservative Party
28,Austen Chamberlain,Birmingham,(-1.9025 52.48),1906,1910,Conservative Party
31,Austen Chamberlain,Birmingham,(-1.9025 52.48),1918,1922,Conservative Party
27,Austen Chamberlain,Birmingham,(-1.9025 52.48),1900,1906,Conservative Party
29,Austen Chamberlain,Birmingham,(-1.9025 52.48),1910,1910,Conservative Party
30,Austen Chamberlain,Birmingham,(-1.9025 52.48),1910,1914,Conservative Party
30,Austen Chamberlain,Birmingham,(-1.9025 52.48),1914,1918,Conservative Party
24,Austen Chamberlain,Birmingham,(-1.9025 52.48),1892,1892,Conservative Party
26,Austen Chamberlain,Birmingham,(-1.9025 52.48),1895,1900,Conservative Party
25,Austen Chamberlain,Birmingham,(-1.9025 52.48),1892,1895,Conservative Party
51,David Trimble,Belfast,(-5.93 54.596388888),1992,1997,Conservative Party
50,David Trimble,Belfast,(-5.93 54.596388888),1990,1992,Conservative Party
52,David Trimble,Belfast,(-5.93 54.596388888),1997,2001,Conservative Party
53,David Trimble,Belfast,(-5.93 54.596388888),2001,2005,Conservative Party
37,"Nancy Astor, Viscountess Astor",Danville,(-79.404404 36.587238),1935,1945,Conservative Party
34,"Nancy Astor, Viscountess Astor",Danville,(-79.404404 36.587238),1924,1929,Conservative Party
35,"Nancy Astor, Viscountess Astor",Danville,(-79.404404 36.587238),1929,1931,Conservative Party
36,"Nancy Astor, Viscountess Astor",Danville,(-79.404404 36.587238),1931,1935,Conservative Party
33,"Nancy Astor, Viscountess Astor",Danville,(-79.404404 36.587238),1923,1924,Conservative Party
32,"Nancy Astor, Viscountess Astor",Danville,(-79.404404 36.587238),1922,1923,Conservative Party
31,"Nancy Astor, Viscountess Astor",Danville,(-79.404404 36.587238),1919,1922,Conservative Party
58,Owen Paterson,Whitchurch,(-2.6827 52.969),2019,2021,Conservative Party
52,Owen Paterson,Whitchurch,(-2.6827 52.969),1997,2001,Conservative Party
56,Owen Paterson,Whitchurch,(-2.6827 52.969),2015,2017,Conservative Party
53,Owen Paterson,Whitchurch,(-2.6827 52.969),2001,2005,Conservative Party
55,Owen Paterson,Whitchurch,(-2.6827 52.969),2010,2015,Conservative Party
54,Owen Paterson,Whitchurch,(-2.6827 52.969),2005,2010,Conservative Party
57,Owen Paterson,Whitchurch,(-2.6827 52.969),2017,2019,Conservative Party
44,Duncan Sandys,London,(-0.1275 51.507222222),1966,1970,Conservative Party
42,Duncan Sandys,London,(-0.1275 51.507222222),1959,1964,Conservative Party
45,Duncan Sandys,London,(-0.1275 51.507222222),1970,1974,Conservative Party
39,Duncan Sandys,London,(-0.1275 51.507222222),1950,1951,Conservative Party
40,Duncan Sandys,London,(-0.1275 51.507222222),1951,1955,Conservative Party
43,Duncan Sandys,London,(-0.1275 51.507222222),1964,1966,Conservative Party
41,Duncan Sandys,London,(-0.1275 51.507222222),1955,1959,Conservative Party
36,Duncan Sandys,London,(-0.1275 51.507222222),1935,1935,Conservative Party
37,Duncan Sandys,London,(-0.1275 51.507222222),1935,1945,Conservative Party
14,Robert Fitzroy,Ampton Hall,(0.7379 52.3061),1841,1843,Conservative Party
24,"Frederick Stanley, 16th Earl of Derby",London,(-0.1275 51.507222222),1886,1886,Conservative Party
20,"Frederick Stanley, 16th Earl of Derby",London,(-0.1275 51.507222222),1868,1874,Conservative Party
21,"Frederick Stanley, 16th Earl of Derby",London,(-0.1275 51.507222222),1874,1880,Conservative Party
22,"Frederick Stanley, 16th Earl of Derby",London,(-0.1275 51.507222222),1880,1885,Conservative Party
23,"Frederick Stanley, 16th Earl of Derby",London,(-0.1275 51.507222222),1885,1886,Conservative Party
19,"Frederick Stanley, 16th Earl of Derby",London,(-0.1275 51.507222222),1865,1868,Conservative Party
11,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1832,1834,Conservative Party
14,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1841,1844,Conservative Party
12,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1835,1837,Conservative Party
13,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1837,1841,Conservative Party
8,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1826,1830,Conservative Party
10,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1831,1832,Conservative Party
7,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1822,1826,Conservative Party
9,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1831,1831,Conservative Party
9,"Edward Smith-Stanley, 14th Earl of Derby",London,(-0.1275 51.507222222),1830,1830,Conservative Party
18,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury",Hatfield,(-0.225833333 51.763611111),1859,1865,Conservative Party
17,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury",Hatfield,(-0.225833333 51.763611111),1857,1859,Conservative Party
19,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury",Hatfield,(-0.225833333 51.763611111),1865,1868,Conservative Party
16,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury",Hatfield,(-0.225833333 51.763611111),1853,1857,Conservative Party
54,Jeremy Browne,Islington,(-0.1027 51.544),2005,2010,Liberal Democrats
55,Jeremy Browne,Islington,(-0.1027 51.544),2010,2015,Liberal Democrats
50,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),1988,1992,Liberal Democrats
50,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),1987,1988,Liberal Democrats
51,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),1992,1997,Liberal Democrats
49,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),1983,1987,Liberal Democrats
52,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),1997,2001,Liberal Democrats
55,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),2010,2015,Liberal Democrats
54,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),2005,2010,Liberal Democrats
53,Malcolm Bruce,Birkenhead,(-3.016666666 53.383333333),2001,2005,Liberal Democrats
53,Roger Williams,Crickhowell,(-3.1372 51.8597),2001,2005,Liberal Democrats
55,Roger Williams,Crickhowell,(-3.1372 51.8597),2010,2015,Liberal Democrats
54,Roger Williams,Crickhowell,(-3.1372 51.8597),2005,2010,Liberal Democrats
54,Stephen Williams,Mountain Ash,(-3.37916 51.6814),2005,2010,Liberal Democrats
55,Stephen Williams,Mountain Ash,(-3.37916 51.6814),2010,2015,Liberal Democrats
56,Chuka Umunna,London,(-0.1275 51.507222222),2015,2017,Liberal Democrats
55,Chuka Umunna,London,(-0.1275 51.507222222),2010,2015,Liberal Democrats
57,Chuka Umunna,London,(-0.1275 51.507222222),2019,2019,Liberal Democrats
57,Chuka Umunna,London,(-0.1275 51.507222222),2017,2019,Liberal Democrats
57,Chuka Umunna,London,(-0.1275 51.507222222),2019,2019,Liberal Democrats
57,Chuka Umunna,London,(-0.1275 51.507222222),2019,2019,Liberal Democrats
58,Alistair Carmichael,Islay,(-6.15 55.766666666),2019,2024,Liberal Democrats
55,Alistair Carmichael,Islay,(-6.15 55.766666666),2010,2015,Liberal Democrats
54,Alistair Carmichael,Islay,(-6.15 55.766666666),2005,2010,Liberal Democrats
53,Alistair Carmichael,Islay,(-6.15 55.766666666),2001,2005,Liberal Democrats
56,Alistair Carmichael,Islay,(-6.15 55.766666666),2015,2017,Liberal Democrats
57,Alistair Carmichael,Islay,(-6.15 55.766666666),2017,2019,Liberal Democrats
52,Paul Burstow,Carshalton,(-0.1676 51.3652),1997,2001,Liberal Democrats
55,Paul Burstow,Carshalton,(-0.1676 51.3652),2010,2015,Liberal Democrats
54,Paul Burstow,Carshalton,(-0.1676 51.3652),2005,2010,Liberal Democrats
53,Paul Burstow,Carshalton,(-0.1676 51.3652),2001,2005,Liberal Democrats
54,Lorely Burt,Sedgley,(-2.123 52.54),2005,2010,Liberal Democrats
55,Lorely Burt,Sedgley,(-2.123 52.54),2010,2015,Liberal Democrats
55,John Thurso,Thurso,(-3.521111111 58.596111111),2010,2015,Liberal Democrats
54,John Thurso,Thurso,(-3.521111111 58.596111111),2005,2010,Liberal Democrats
53,John Thurso,Thurso,(-3.521111111 58.596111111),2001,2005,Liberal Democrats
54,Sarah Teather,London Borough of Enfield,(-0.079722222 51.654722222),2005,2010,Liberal Democrats
53,Sarah Teather,London Borough of Enfield,(-0.079722222 51.654722222),2003,2005,Liberal Democrats
55,Sarah Teather,London Borough of Enfield,(-0.079722222 51.654722222),2010,2015,Liberal Democrats
54,John Pugh,Liverpool,(-2.991666666 53.407222222),2005,2010,Liberal Democrats
56,John Pugh,Liverpool,(-2.991666666 53.407222222),2015,2017,Liberal Democrats
53,John Pugh,Liverpool,(-2.991666666 53.407222222),2001,2005,Liberal Democrats
55,John Pugh,Liverpool,(-2.991666666 53.407222222),2010,2015,Liberal Democrats
52,Norman Baker,Aberdeen,(-2.1 57.15),1997,2001,Liberal Democrats
55,Norman Baker,Aberdeen,(-2.1 57.15),2010,2015,Liberal Democrats
54,Norman Baker,Aberdeen,(-2.1 57.15),2005,2010,Liberal Democrats
53,Norman Baker,Aberdeen,(-2.1 57.15),2001,2005,Liberal Democrats
50,Alan Beith,Poynton,(-2.122222222 53.349166666),1988,1992,Liberal Democrats
50,Alan Beith,Poynton,(-2.122222222 53.349166666),1987,1988,Liberal Democrats
51,Alan Beith,Poynton,(-2.122222222 53.349166666),1992,1997,Liberal Democrats
47,Alan Beith,Poynton,(-2.122222222 53.349166666),1974,1979,Liberal Democrats
49,Alan Beith,Poynton,(-2.122222222 53.349166666),1983,1987,Liberal Democrats
48,Alan Beith,Poynton,(-2.122222222 53.349166666),1979,1983,Liberal Democrats
46,Alan Beith,Poynton,(-2.122222222 53.349166666),1974,1974,Liberal Democrats
45,Alan Beith,Poynton,(-2.122222222 53.349166666),1973,1974,Liberal Democrats
52,Alan Beith,Poynton,(-2.122222222 53.349166666),1997,2001,Liberal Democrats
55,Alan Beith,Poynton,(-2.122222222 53.349166666),2010,2015,Liberal Democrats
54,Alan Beith,Poynton,(-2.122222222 53.349166666),2005,2010,Liberal Democrats
53,Alan Beith,Poynton,(-2.122222222 53.349166666),2001,2005,Liberal Democrats
55,Sarah Wollaston,Woking,(-0.561111111 51.316111111),2010,2015,Liberal Democrats
56,Sarah Wollaston,Woking,(-0.561111111 51.316111111),2015,2017,Liberal Democrats
57,Sarah Wollaston,Woking,(-0.561111111 51.316111111),2019,2019,Liberal Democrats
57,Sarah Wollaston,Woking,(-0.561111111 51.316111111),2019,2019,Liberal Democrats
57,Sarah Wollaston,Woking,(-0.561111111 51.316111111),2017,2019,Liberal Democrats
57,Sarah Wollaston,Woking,(-0.561111111 51.316111111),2019,2019,Liberal Democrats
55,Jenny Willott,London Borough of Merton,(-0.196111111 51.401388888),2010,2015,Liberal Democrats
54,Jenny Willott,London Borough of Merton,(-0.196111111 51.401388888),2005,2010,Liberal Democrats
55,Luciana Berger,London,(-0.1275 51.507222222),2010,2015,Liberal Democrats
56,Luciana Berger,London,(-0.1275 51.507222222),2015,2017,Liberal Democrats
57,Luciana Berger,London,(-0.1275 51.507222222),2019,2019,Liberal Democrats
57,Luciana Berger,London,(-0.1275 51.507222222),2019,2019,Liberal Democrats
57,Luciana Berger,London,(-0.1275 51.507222222),2017,2019,Liberal Democrats
57,Luciana Berger,London,(-0.1275 51.507222222),2019,2019,Liberal Democrats
57,Luciana Berger,London,(-0.1275 51.507222222),2019,2019,Liberal Democrats
55,David Ward,Lincoln,(-0.55 53.25),2010,2013,Liberal Democrats
55,David Ward,Lincoln,(-0.55 53.25),2013,2015,Liberal Democrats
55,David Ward,Lincoln,(-0.55 53.25),2013,2013,Liberal Democrats
55,Gordon Birtwistle,Oswaldtwistle,(-2.3935 53.7434),2010,2015,Liberal Democrats
52,Steve Webb,Birmingham,(-1.9025 52.48),1997,2001,Liberal Democrats
54,Steve Webb,Birmingham,(-1.9025 52.48),2005,2010,Liberal Democrats
53,Steve Webb,Birmingham,(-1.9025 52.48),2001,2005,Liberal Democrats
55,Steve Webb,Birmingham,(-1.9025 52.48),2010,2015,Liberal Democrats
56,Nick Clegg,Chalfont St Giles,(-0.576 51.632),2015,2017,Liberal Democrats
55,Nick Clegg,Chalfont St Giles,(-0.576 51.632),2010,2015,Liberal Democrats
54,Nick Clegg,Chalfont St Giles,(-0.576 51.632),2005,2010,Liberal Democrats
52,Vince Cable,York,(-1.083333333 53.95),1997,2001,Liberal Democrats
54,Vince Cable,York,(-1.083333333 53.95),2005,2010,Liberal Democrats
57,Vince Cable,York,(-1.083333333 53.95),2017,2019,Liberal Democrats
53,Vince Cable,York,(-1.083333333 53.95),2001,2005,Liberal Democrats
55,Vince Cable,York,(-1.083333333 53.95),2010,2015,Liberal Democrats
50,Menzies Campbell,Glasgow,(-4.25 55.861111111),1987,1988,Liberal Democrats
50,Menzies Campbell,Glasgow,(-4.25 55.861111111),1988,1992,Liberal Democrats
51,Menzies Campbell,Glasgow,(-4.25 55.861111111),1992,1997,Liberal Democrats
52,Menzies Campbell,Glasgow,(-4.25 55.861111111),1997,2001,Liberal Democrats
54,Menzies Campbell,Glasgow,(-4.25 55.861111111),2005,2010,Liberal Democrats
55,Menzies Campbell,Glasgow,(-4.25 55.861111111),2010,2015,Liberal Democrats
53,Menzies Campbell,Glasgow,(-4.25 55.861111111),2001,2005,Liberal Democrats
56,Tom Brake,Melton Mowbray,(-0.886 52.7661),2015,2017,Liberal Democrats
52,Tom Brake,Melton Mowbray,(-0.886 52.7661),1997,2001,Liberal Democrats
53,Tom Brake,Melton Mowbray,(-0.886 52.7661),2001,2005,Liberal Democrats
55,Tom Brake,Melton Mowbray,(-0.886 52.7661),2010,2015,Liberal Democrats
54,Tom Brake,Melton Mowbray,(-0.886 52.7661),2005,2010,Liberal Democrats
57,Tom Brake,Melton Mowbray,(-0.886 52.7661),2017,2019,Liberal Democrats
58,Theresa May,Eastbourne,(0.286111111 50.766388888),2019,2024,Conservative Party
52,Theresa May,Eastbourne,(0.286111111 50.766388888),1997,2001,Conservative Party
54,Theresa May,Eastbourne,(0.286111111 50.766388888),2005,2010,Conservative Party
55,Theresa May,Eastbourne,(0.286111111 50.766388888),2010,2015,Conservative Party
56,Theresa May,Eastbourne,(0.286111111 50.766388888),2015,2017,Conservative Party
53,Theresa May,Eastbourne,(0.286111111 50.766388888),2001,2005,Conservative Party
57,Theresa May,Eastbourne,(0.286111111 50.766388888),2017,2019,Conservative Party
55,Angie Bray,Croydon,(-0.1099 51.3727),2010,2015,Conservative Party
51,Julian Brazier,Dartford,(0.217222222 51.444444444),1992,1997,Conservative Party
50,Julian Brazier,Dartford,(0.217222222 51.444444444),1987,1992,Conservative Party
52,Julian Brazier,Dartford,(0.217222222 51.444444444),1997,2001,Conservative Party
54,Julian Brazier,Dartford,(0.217222222 51.444444444),2005,2010,Conservative Party
55,Julian Brazier,Dartford,(0.217222222 51.444444444),2010,2015,Conservative Party
56,Julian Brazier,Dartford,(0.217222222 51.444444444),2015,2017,Conservative Party
53,Julian Brazier,Dartford,(0.217222222 51.444444444),2001,2005,Conservative Party
58,Andrew Bridgen,Burton upon Trent,(-1.636666666 52.801944444),2023,2023,Conservative Party
